GeneID	Adipose - Subcutaneous,Adipose - Visceral (Omentum),Adrenal Gland,Artery - Aorta,Artery - Coronary,Artery - Tibial,Bladder,Brain - Amygdala,Brain - Anterior cingulate cortex (BA24),Brain - Caudate (basal ganglia),Brain - Cerebellar Hemisphere,Brain - Cerebellum,Brain - Cortex,Brain - Frontal Cortex (BA9),Brain - Hippocampus,Brain - Hypothalamus,Brain - Nucleus accumbens (basal ganglia),Brain - Putamen (basal ganglia),Brain - Spinal cord (cervical c-1),Brain - Substantia nigra,Breast - Mammary Tissue,Cells - Cultured fibroblasts,Cells - EBV-transformed lymphocytes,Cervix - Ectocervix,Cervix - Endocervix,Colon - Sigmoid,Colon - Transverse,Esophagus - Gastroesophageal Junction,Esophagus - Mucosa,Esophagus - Muscularis,Fallopian Tube,Heart - Atrial Appendage,Heart - Left Ventricle,Kidney - Cortex,Liver,Lung,Minor Salivary Gland,Muscle - Skeletal,Nerve - Tibial,Ovary,Pancreas,Pituitary,Prostate,Skin - Not Sun Exposed (Suprapubic),Skin - Sun Exposed (Lower leg),Small Intestine - Terminal Ileum,Spleen,Stomach,Testis,Thyroid,Uterus,Vagina,Whole Blood
ENSG00000162408	5.78655,4.71784,4.95433,5.23779,5.16968,4.85797,6.83402,3.30414,3.93747,3.40738,10.99920,10.77820,4.33744,4.36545,3.41946,3.59123,3.87522,2.80506,2.95661,2.91901,5.77942,5.40514,5.83375,7.04986,7.65870,6.63687,4.86360,6.11222,5.23372,6.10347,8.56736,2.50303,2.20185,3.11459,2.96755,5.90892,4.64499,4.01722,8.00186,7.91705,3.55826,6.67630,6.87915,6.77199,7.37161,5.76424,10.55205,4.16196,7.58453,6.94734,8.93407,6.18623,0.96242
ENSG00000151304	5.82832,5.04826,2.75705,3.90763,4.04631,4.80629,5.45516,1.75492,1.71449,1.81486,2.88408,2.91992,1.73392,2.05917,1.63432,1.97627,1.92207,1.33251,2.97735,1.99426,6.08506,6.32349,6.82467,5.64396,5.04126,4.08937,3.55849,3.59652,4.56682,3.77072,5.61008,2.05926,1.46028,2.47288,1.63037,4.68123,4.36013,3.36470,5.97439,4.31659,1.71037,2.98221,4.19714,3.84801,3.58714,3.21532,3.15665,2.43537,5.44752,5.70767,5.08760,5.00224,0.52431
ENSG00000182196	176.94963,153.90463,189.68728,259.42680,240.40033,281.02171,195.62253,158.56284,164.71914,127.44835,243.18822,244.28022,186.73852,197.01277,127.73653,149.63577,140.96997,112.49994,136.50386,139.83851,175.49914,170.91461,174.19216,202.65489,213.32441,230.65233,137.85909,222.04290,125.42815,209.69748,214.75524,110.80896,91.20801,149.66588,115.91415,179.22537,147.20538,127.66110,235.20795,227.42154,98.50584,247.53607,234.37081,139.09422,146.61061,155.31373,221.03654,129.60852,189.61144,214.35701,228.04040,194.73995,48.51768
ENSG00000124787	5.14618,5.50977,11.93414,3.35130,4.37224,3.19107,6.57576,3.01954,3.51687,3.55143,3.08463,2.90554,4.71463,5.31221,3.39648,4.38988,4.13964,2.85483,3.37582,3.18086,5.46551,11.68533,4.73155,5.76802,4.99340,4.73052,3.28600,3.41416,8.02970,3.69122,3.70354,1.93016,1.58296,2.43747,3.17742,2.83416,2.94111,3.54885,4.83018,4.81417,1.81592,4.88892,4.15671,5.77285,4.91948,2.70336,5.44094,2.40723,8.92330,3.70305,6.10854,6.07207,0.30652
ENSG00000091542	43.54693,36.87270,44.35246,61.86761,50.97121,67.71958,68.03020,32.11336,38.37798,37.84427,70.41613,64.65126,44.40749,49.41419,33.93793,41.33957,44.87366,31.16110,32.07493,32.90977,39.20781,40.84352,57.66149,50.83946,68.01135,71.75118,35.85964,64.27485,27.92659,66.35688,70.12827,50.38162,46.73170,32.64861,24.68791,43.61457,36.85594,103.73379,50.93063,44.59115,16.71645,73.73123,56.41006,33.47220,37.18000,36.99155,42.02831,27.13446,112.62963,52.78900,68.57454,46.79695,13.34565
ENSG00000116698	19.71898,17.02336,14.94173,14.78254,16.73321,17.64048,22.35743,13.14828,15.71112,15.67766,50.19848,40.68543,17.40042,20.00811,13.70010,12.67016,18.19851,12.23945,12.97852,11.50137,20.09020,20.59344,34.08977,22.82580,29.12822,20.41914,19.16755,17.69538,20.26513,18.73189,24.56865,12.02520,9.41137,13.80054,9.54113,22.76791,19.98416,12.01689,29.85423,26.58321,9.34514,24.86927,20.73595,23.92538,26.15914,20.71347,20.89935,14.25738,63.98843,29.67797,28.97578,23.05354,9.06856
ENSG00000174840	6.96276,6.51255,8.57610,7.12850,7.33636,8.74964,10.00218,2.98038,3.25469,3.33542,7.19390,7.03605,3.52207,3.96323,3.22142,3.40192,3.70117,2.53022,4.08589,2.99015,6.91850,10.16839,11.33462,8.84351,8.26931,8.70857,6.61144,8.55715,7.89338,8.77028,9.51247,3.31765,2.77679,3.42452,3.69870,6.65669,6.57681,4.38294,7.31771,6.39506,2.54986,6.22091,7.17521,5.31442,5.51670,6.15949,4.78344,4.81527,6.12279,7.27499,10.26305,7.76997,0.78923
ENSG00000151014	3.48439,6.98672,1.79215,1.73576,1.77468,1.31833,1.31737,1.07698,1.60258,1.16162,2.77816,2.68740,1.77583,2.08595,1.22006,1.67079,1.25311,0.89277,0.93801,1.04378,3.90682,4.21952,5.88905,1.34356,1.43435,1.24221,1.48087,1.11085,1.90751,1.07743,1.67808,1.49970,1.17487,2.10713,3.10118,2.95925,1.87537,2.59942,1.79019,1.20395,0.91163,2.91574,1.42788,2.27656,1.95084,2.31917,1.96507,1.11513,3.47056,2.31739,1.62074,1.63201,1.24018
ENSG00000013523	14.28069,11.24926,21.21847,10.89873,14.20866,11.86551,14.60383,13.62013,12.32009,13.93397,18.24786,20.97078,15.02667,14.67121,14.62695,13.92112,15.64182,10.35196,20.69522,15.50769,15.78745,11.30737,11.75974,15.79265,20.11228,11.79350,10.47682,11.42964,7.46968,11.81245,16.21704,10.51235,6.06742,7.18760,9.11776,19.65751,12.38486,5.95626,29.73803,21.46839,21.50166,27.91041,13.32975,7.68642,8.37069,11.44172,28.77790,10.66242,71.38816,20.47320,21.16660,12.29530,1.58236
ENSG00000174606	11.28365,7.70534,7.20534,8.87839,9.41667,8.42130,11.79293,7.50076,8.15271,10.39285,18.75173,16.74489,8.42359,9.36597,7.89142,7.29917,12.50658,9.34930,8.61030,6.27580,11.26429,13.39168,13.05341,11.66115,14.28868,9.01865,6.67839,9.09348,5.88727,8.80404,15.77794,4.07106,2.76340,4.74207,3.84491,9.90385,6.95992,4.75216,15.24857,13.35711,3.80388,9.49182,11.50807,9.23421,9.59552,8.49819,11.42903,5.48210,9.05896,11.62341,14.29773,9.63654,1.14969
ENSG00000113300	6.70741,6.05626,4.90011,6.24030,6.61917,7.98090,10.15123,4.54185,4.42988,5.27686,21.50195,15.79630,4.23029,5.44177,4.21548,4.50069,5.74821,4.16953,5.20055,3.98448,7.51166,10.05351,13.18548,10.43854,9.60730,7.84493,6.74458,7.30056,9.47502,7.88503,7.90337,2.96186,2.07956,4.41120,2.06388,8.69297,7.22716,2.27609,10.25966,9.01333,2.35929,7.13630,8.55540,8.60575,8.42745,7.18424,6.42578,4.82103,11.84586,8.86176,9.06415,9.12842,1.29263
ENSG00000138767	10.45831,9.40778,5.27878,7.55097,7.41202,9.06327,10.49654,2.87319,2.98091,2.74318,10.44744,8.74015,3.16033,3.61473,3.08119,3.22992,3.10801,2.22821,4.47259,3.10952,9.67548,8.17594,5.16752,9.29117,9.08896,6.37335,5.03224,6.19648,7.28554,5.96322,7.53297,3.44393,2.01139,3.89049,3.04012,10.48437,8.15103,3.76781,10.10788,8.48977,3.12962,7.25402,7.69259,10.18023,9.78627,7.64044,10.06804,4.47367,5.22425,8.54666,9.26707,9.94479,3.49141
ENSG00000148843	10.62904,9.39741,8.16886,9.19961,9.17973,8.81380,11.77645,3.40576,3.98498,4.26485,14.53002,14.31651,5.50731,5.32849,3.81856,4.31920,4.87454,3.54080,4.47211,3.90451,11.95093,20.75202,26.80962,12.44851,14.05773,9.41566,8.83395,9.22941,11.82241,9.21011,15.41229,4.54762,3.62190,6.37500,4.82677,11.16670,8.90696,8.00886,15.00432,14.70073,5.82325,10.19847,12.05452,12.95307,13.99127,9.17685,11.07977,6.66582,26.67616,12.59928,15.92061,11.80231,1.59346
ENSG00000182899	1415.13613,1317.16900,920.52805,1262.94209,1254.09282,1436.52148,1183.70680,496.73019,430.79280,418.88439,666.45641,597.05796,405.08873,454.81806,415.92518,488.12305,527.99399,382.09265,547.06529,516.82784,1663.00511,1716.12865,2103.16208,1859.76868,2144.87314,1251.22857,866.15305,1228.25063,1081.57742,1100.49319,1455.09707,567.08345,460.08218,638.38485,328.91535,1059.25737,1020.78891,508.47845,1312.42384,3069.63784,917.73044,1018.76972,1214.41112,1635.62730,1545.07117,958.56957,1189.38987,861.41527,676.09280,1161.65239,1893.65125,1594.66073,123.20824
ENSG00000197345	51.02606,44.88171,43.48811,64.85544,60.84478,69.25596,58.76633,51.62132,58.87810,45.67847,84.92642,73.99708,54.46321,69.97857,46.87169,59.00753,49.38961,39.71677,39.24266,46.74758,54.22579,79.98284,75.62269,62.18008,65.05232,72.65916,62.74765,62.41181,53.96357,62.17344,67.58168,49.32799,55.97225,52.44724,31.42882,44.54850,55.44181,56.83481,64.01621,62.42655,24.33625,58.81301,59.07728,53.19770,55.12024,47.44919,42.39978,38.07904,76.35249,63.35992,70.41403,57.43677,8.23631
ENSG00000070366	25.00810,19.14897,22.63821,24.27710,24.64040,25.42649,28.68033,14.42017,16.15585,14.80577,36.77665,39.31592,19.21627,18.07635,13.84299,21.57763,16.98930,13.20317,16.36159,15.14120,23.94608,26.52250,18.74188,31.82548,39.82751,23.59253,16.52963,26.19454,18.50082,27.96635,35.25734,13.81315,8.08870,12.03945,5.99033,23.61231,16.50117,9.57530,30.67390,44.59304,5.45378,37.11247,33.64324,21.73388,26.65833,18.97524,16.25529,10.50710,49.15609,27.98678,46.01466,26.72060,3.44510
ENSG00000110107	47.55486,43.93306,61.58529,52.80496,45.63540,50.10918,68.31643,43.91996,63.25970,43.70404,125.65115,115.80370,96.69891,106.30444,45.95033,73.39796,54.01739,38.64883,39.86463,47.88272,55.59860,75.55608,87.31365,74.75521,76.46800,48.81009,44.36955,52.82555,67.94735,51.32683,72.31179,21.70002,17.84154,28.53630,29.65058,44.54611,53.07803,36.52677,65.96537,72.86697,26.25935,96.99713,71.54149,77.12678,81.67848,46.85316,55.29415,35.50208,46.94190,56.71482,71.46168,63.52579,9.75750
ENSG00000136875	12.97497,11.85353,11.97021,11.21370,10.88075,11.65338,15.08810,5.49669,6.94813,6.16266,15.94562,14.34812,8.52049,9.09211,5.53958,7.13163,7.00787,5.28926,5.77451,5.69650,13.19544,24.25747,26.70443,14.55777,15.42601,12.13259,9.75351,11.47098,12.91778,11.24688,16.25265,5.37885,4.74466,9.19553,6.91280,11.95821,10.33527,8.83467,14.66067,17.31644,5.32805,15.76139,16.07737,14.55958,15.70102,10.20938,12.42525,7.41717,18.50697,13.64489,15.05525,13.89681,3.06061
ENSG00000149262	17.51008,14.71224,15.86450,18.49079,16.58717,18.17062,21.03445,7.59929,7.64292,8.18622,30.34734,28.58903,9.17598,8.57660,7.78055,10.64056,8.36274,6.81188,14.59483,8.99732,19.02290,16.64007,25.33222,23.16559,26.81301,18.46772,13.18862,15.05617,12.69831,14.88769,21.84420,6.95024,5.48833,11.67092,8.54002,19.34197,14.60086,6.32574,29.48883,24.30625,8.09213,20.36774,23.02757,16.49281,16.98766,16.11652,22.82662,11.61071,21.73345,22.88274,26.31515,21.45590,6.63464
ENSG00000135250	16.78633,13.07349,13.58711,15.68671,15.88241,16.70050,18.17851,25.83422,34.96079,23.61134,53.78166,36.35059,30.49740,52.68638,26.10979,32.46019,26.89523,19.79766,28.91812,28.82266,16.37043,28.84306,22.69820,17.93016,18.98765,15.44112,11.67838,13.92605,13.37784,13.66614,18.13864,6.97492,5.17033,7.52257,5.59395,17.13052,15.59248,6.56123,22.06128,15.29293,5.47823,19.05484,15.46618,21.15123,22.15253,12.37271,14.92061,9.28108,146.53036,14.00771,18.42628,16.98840,7.90187
ENSG00000156502	14.66140,12.53215,13.66030,9.93872,10.95370,11.04045,13.70050,7.87670,11.64375,9.79684,27.33165,22.37600,11.95530,13.98410,8.76703,10.34865,10.39645,8.27272,8.02267,7.94257,14.84925,15.36545,20.33590,14.93680,14.67300,14.12433,12.77190,13.07360,10.85185,13.22675,16.98580,9.79058,9.23240,9.07411,7.74921,12.03240,10.48220,14.70110,17.37235,17.17920,5.31145,14.85835,15.07865,15.69010,17.16415,12.36745,15.78455,9.21453,25.55975,16.02950,17.07235,13.29390,1.89134
ENSG00000134453	79.16974,82.17676,51.13553,58.31317,62.82868,58.23471,66.81254,35.42456,35.42625,38.63291,80.22737,76.18586,36.59668,40.00414,37.76250,37.26985,38.17870,35.57690,47.67159,42.45584,84.80507,71.40267,93.94592,67.81857,74.83481,72.30545,63.04333,70.95062,54.87640,70.17989,90.04725,35.10466,30.98640,41.57923,22.68441,107.12257,56.55878,48.24629,79.50624,81.33318,33.79007,56.74022,65.74050,59.74788,56.65016,81.59476,95.13244,44.50976,105.98750,100.48084,102.69672,73.47716,12.14354
ENSG00000145414	10.63171,10.05944,6.66731,11.73313,8.93613,18.81908,11.16703,3.04211,3.61371,3.60195,5.49939,5.35886,4.00139,4.27411,2.95676,3.59033,4.91715,2.59207,3.65148,2.46698,10.15223,10.93944,11.81400,11.79739,10.10759,8.74478,6.57380,9.05976,5.94931,9.31851,16.93437,4.51216,2.76601,3.55380,2.73590,9.68010,6.41421,9.50722,12.49817,12.57129,3.24560,8.26431,8.42926,10.66331,11.27782,5.76335,5.63380,4.80346,25.92438,9.50941,12.12136,8.20878,0.60327
ENSG00000134684	26.62940,23.99720,49.42920,25.54710,21.41860,20.57165,28.46230,18.92510,33.63250,39.04105,47.20590,45.81320,45.13440,49.93515,24.36580,32.10655,30.70695,30.09070,23.59410,21.90340,24.57230,82.91965,73.32030,24.63830,22.61660,23.09190,18.32295,21.07850,29.86645,24.06915,29.55340,12.49945,9.05900,13.31940,17.86230,41.77270,25.01840,20.66210,24.47780,19.82810,14.62635,27.53570,23.50175,25.35750,27.10285,18.41625,23.93205,25.40840,42.34295,27.36680,22.08935,22.77630,7.47313
ENSG00000124831	67.31916,52.81638,18.99782,125.81419,89.50747,132.82522,101.68832,16.61418,23.61951,13.57655,27.54482,27.05781,29.38416,31.06229,19.09439,22.75111,16.27010,11.17753,13.17031,12.82656,54.18692,54.23627,76.42968,64.66958,50.23900,78.84087,46.37447,83.42507,54.82142,90.50476,60.58693,38.21322,36.73878,32.32684,17.53506,82.82097,42.20628,58.90107,40.51773,23.02246,10.56664,32.68010,48.71458,33.99678,37.24250,43.90648,39.80790,30.30070,9.91644,48.22745,89.70074,67.64951,18.46296
ENSG00000093167	34.41797,26.07224,26.91431,61.69368,45.47143,54.93849,31.61544,31.96041,31.06986,30.82284,92.25152,88.21630,39.49824,39.74652,31.39568,39.11812,32.11024,25.54703,46.98151,33.44618,30.82696,54.90934,26.00730,62.96459,58.79292,37.14313,40.71512,47.63581,53.62104,49.65670,44.62062,54.88165,42.83207,20.44263,21.92285,45.37708,33.90848,50.76072,56.27839,37.74340,11.49266,30.00712,56.90852,49.17411,54.48892,43.12157,50.17492,25.58158,106.87598,39.60027,45.14097,56.73947,10.62766
ENSG00000135930	38.01106,35.50091,33.82785,47.31925,42.23942,40.43168,38.95634,16.34236,22.59928,18.55993,43.75530,38.73243,23.75089,29.91742,18.13110,19.44140,20.79931,16.66681,20.85506,18.77227,36.51012,72.87196,68.95186,41.30294,42.24043,46.63932,48.48283,42.16389,47.65121,42.54369,44.97882,21.14193,17.17916,36.78327,33.52402,45.33603,38.52135,64.25066,39.61976,40.71104,18.49085,34.01655,43.04270,41.34705,38.41100,44.56267,44.26240,35.92175,66.77617,44.34403,48.51937,42.18116,16.10767
ENSG00000175766	0.00000,0.00000,0.10813,0.00000,0.00000,0.00000,0.00000,1.13379,3.15866,0.38506,4.26178,4.24886,4.88437,5.03289,0.65642,1.06868,0.32862,0.26757,0.25886,0.62852,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05719,1.05796,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.65072,0.00000,0.00000,0.00000,0.00000
ENSG00000163412	15.52077,12.80405,4.86998,9.35072,11.96459,13.03906,20.85055,10.98725,14.61287,12.76823,15.43404,11.49548,12.36790,17.75219,11.84827,11.37282,15.68641,10.34463,15.12388,10.49873,13.28961,4.56610,0.31209,12.19255,14.00416,17.64855,11.45186,20.70999,7.86506,22.97004,12.89308,9.69156,8.98989,4.00335,2.14076,13.16705,8.32742,22.04358,13.79185,13.86252,4.43375,11.48999,10.72936,7.04763,6.81416,10.55536,9.23428,5.42312,4.80293,12.32697,13.39893,10.83462,13.10577
ENSG00000151247	32.66951,33.01955,35.04095,40.40953,33.22973,40.24407,34.23042,20.82510,25.35369,19.43551,36.04435,24.05177,17.81974,27.20621,19.96971,30.51933,24.92779,15.99766,32.05581,26.33486,32.41535,56.76051,86.46623,39.31184,41.68354,27.21713,28.93464,28.81158,50.38006,27.41345,37.00415,20.33784,12.39996,18.82093,13.56007,37.03028,33.49787,21.76335,35.52087,29.96162,10.22829,28.24125,27.51618,30.09507,29.95920,26.82497,26.96608,19.89091,90.88962,39.80118,36.68887,39.89911,6.35258
ENSG00000137656	13.08448,10.85486,7.31526,12.70530,12.47905,13.72676,15.01080,5.97163,6.17384,5.87192,19.32269,17.00578,6.94498,7.58004,5.84569,7.21595,5.62757,5.23993,8.32090,6.55590,13.30796,10.39995,17.25250,15.10227,16.64610,13.94332,10.76408,13.35820,11.56441,12.84287,16.62150,4.76818,3.70634,7.35665,5.14519,15.10330,10.68424,6.42833,17.50215,16.29360,5.05559,14.53737,14.67084,13.09360,12.68310,14.10818,16.41886,9.11163,30.23769,17.29167,19.97366,14.90527,3.70258
ENSG00000142544	1.93100,3.12905,3.08017,2.83184,2.83162,2.30624,3.61655,1.73345,2.11368,2.45808,5.65334,6.00849,2.93364,2.78919,2.20014,2.43764,2.67738,2.28793,2.42580,2.21721,2.79196,3.81219,3.24816,4.79387,4.94537,3.64421,2.79791,3.07884,3.76419,3.54157,5.23465,1.62858,1.11768,2.74583,1.90926,2.88760,2.60089,1.30723,3.49389,6.59442,2.06221,4.06400,4.49764,3.59909,3.22530,2.72875,4.03930,2.32825,5.12737,4.48748,5.83695,3.97923,0.95049
ENSG00000100226	27.29236,24.06180,20.62293,35.48253,27.14946,37.15396,34.44035,12.77394,13.63200,14.00003,35.88884,38.99445,18.26657,15.51606,15.27653,14.35664,15.31142,11.95977,16.83753,13.43494,28.29830,17.17926,49.89888,35.06305,36.74641,29.49116,26.58972,32.73221,23.54553,34.56854,34.34862,13.84417,9.97119,16.03841,9.92386,43.79509,26.71158,18.02114,35.63076,39.85913,12.77757,41.75572,37.83651,32.04754,36.17764,31.57507,37.80630,19.18891,42.97574,49.35272,41.06480,30.22251,41.72200
ENSG00000172432	48.34488,39.94277,27.74256,38.88494,35.81183,35.40605,42.69488,11.93636,13.73960,13.68065,47.51470,53.29566,20.80503,17.60772,12.76151,16.46058,14.88196,12.14754,18.14185,14.35087,47.06511,45.41500,41.20581,45.77471,52.69052,35.09466,36.29435,35.66268,54.47506,34.84394,34.70669,18.81042,13.48552,28.45446,15.89836,65.31403,48.16539,17.06679,46.95028,38.96459,17.83368,60.53532,47.24136,31.66270,35.49142,39.41533,52.27767,28.89194,57.43078,70.99298,50.33341,52.39014,15.83619
ENSG00000122085	25.53747,21.26124,21.91066,23.25546,21.02172,21.76075,24.07568,12.35328,13.53490,15.05102,54.24282,60.14389,17.99759,16.69765,12.96933,12.54937,15.91563,11.22260,15.74512,12.84563,27.46302,28.55465,51.69783,28.42141,34.45462,22.63001,21.18195,22.63631,25.81686,20.09228,33.81521,11.55347,10.87355,15.42808,11.67830,27.36433,24.13819,25.60101,36.09089,40.96430,11.82062,27.78578,37.22068,23.41482,24.39091,25.57245,30.11752,16.58164,27.38275,55.84451,40.94861,27.59930,4.22273
ENSG00000182934	66.42022,64.61534,73.27396,88.71277,73.89646,70.41828,73.38836,16.39234,21.09407,21.19347,39.26775,41.26675,32.46506,33.83302,17.35936,22.86361,20.84538,17.80242,21.38042,18.95436,70.00106,88.00817,86.16198,78.24059,80.76830,56.92183,48.26239,61.84883,49.79914,59.78790,78.63940,35.13112,26.64419,42.52535,68.54913,85.39705,93.71503,45.01731,76.52706,68.16210,105.52754,112.34544,84.25110,55.95844,58.92183,55.55567,69.47102,69.03946,47.81605,94.01139,82.47031,58.83191,21.12412
ENSG00000107625	27.39368,21.73488,15.17752,28.94998,27.81802,37.77835,33.69980,8.03768,9.63058,9.54554,25.38502,19.90153,11.36368,12.08526,8.75374,10.92719,11.28092,7.97292,10.59948,8.53538,25.47488,31.57589,37.09218,36.79521,41.16930,28.98332,16.00710,26.57576,16.27830,27.42091,29.94676,11.48671,6.96730,12.46284,5.87999,20.29295,16.84701,11.50810,33.05588,30.38704,9.84723,29.82831,23.67481,20.12993,19.51416,18.03631,17.49479,12.01295,35.47864,25.20770,35.89564,25.90994,2.88386
ENSG00000165732	30.19390,39.63665,16.51590,22.22130,23.00100,23.26420,19.48640,5.22301,5.21603,5.38191,9.09153,8.03382,5.24635,6.01593,5.51449,6.57619,5.62877,4.27192,9.83713,6.04913,27.72285,57.26420,62.26310,22.97450,22.15690,15.83950,14.94165,16.31570,26.44430,16.44565,34.54560,10.71390,6.44040,10.89750,7.87901,32.14720,19.76250,22.70945,25.93035,19.64890,12.59850,14.38150,15.96945,25.22590,25.06060,15.50735,17.74390,13.96930,20.04000,19.85790,22.40660,22.18620,3.64731
ENSG00000139168	44.98898,34.02081,41.24238,49.46470,47.59251,55.44779,49.83640,59.11870,49.60109,50.69268,52.84354,44.79757,45.03583,55.48948,51.84903,60.11173,57.63078,53.43310,107.22560,69.72323,40.57014,59.21761,76.71726,35.51518,40.40384,48.12254,24.26571,51.56164,28.05403,54.99175,39.53128,26.23254,23.31129,24.26975,15.73597,31.00804,30.10250,39.23453,47.91769,39.48793,16.43831,49.40684,39.43569,26.29202,27.19437,25.70665,23.13534,30.72678,101.18962,39.63395,41.41793,36.48845,3.01139
ENSG00000142541	2843.20400,2828.86350,2180.89880,2574.73500,2654.03700,2656.28850,2965.32000,933.21800,727.28615,901.35350,1586.03000,1472.47600,749.19240,796.06975,840.54200,844.42050,1117.46000,805.52400,1197.86760,1007.57450,3402.95850,4188.13300,4730.69400,4061.21300,4231.54000,2804.64030,2303.25500,2574.62500,2774.10820,2285.42425,3527.27000,1060.65605,783.84190,1542.12100,1016.42950,2434.01700,2447.30700,1550.22550,2743.84000,6676.98000,2147.71425,2202.42100,3218.31300,4273.25200,4079.48650,2184.20900,3165.01575,1954.71820,987.15575,2765.51900,3922.84400,3705.06700,606.56920
ENSG00000213523	20.69877,20.16708,38.08373,24.12135,23.22613,19.00675,17.56198,12.58120,15.83455,13.37756,47.08882,48.21515,19.47024,18.21484,14.10904,19.50659,13.94301,11.91892,14.87673,14.92094,20.15782,26.85922,28.61417,21.30842,22.85045,22.47143,17.48465,20.97584,16.07209,20.54214,24.98184,13.26922,10.17317,17.36106,16.12798,27.26106,23.70508,16.67929,24.73004,17.47828,7.01861,43.00939,26.44276,15.64885,15.99154,19.38128,24.74098,18.23750,44.83305,28.15152,19.70093,17.24344,18.25567
ENSG00000218823	0.01137,0.01097,0.00718,0.01050,0.01329,0.00000,0.01233,0.01659,0.01520,0.02489,0.04191,0.06387,0.01458,0.01898,0.00844,0.02224,0.03036,0.02750,0.03319,0.00863,0.01422,0.02683,0.00521,0.01066,0.04059,0.01192,0.00950,0.01224,0.00701,0.01392,0.01413,0.01447,0.00585,0.00000,0.00000,0.01133,0.00803,0.00000,0.03746,0.01446,0.00506,0.06105,0.01312,0.00000,0.00000,0.00828,0.00000,0.00000,18.19280,0.02675,0.02343,0.01455,0.00000
ENSG00000115421	6.10767,5.66333,3.86459,6.34522,5.89400,5.87664,6.75262,2.67806,3.35865,2.98696,10.69094,8.50481,3.18687,4.30171,3.51714,3.67119,3.40309,2.43186,4.61900,3.04658,5.83490,5.48197,6.16987,7.28000,8.71522,5.24202,4.04804,5.13194,4.55157,4.85583,5.67471,2.64137,1.72969,2.59113,1.71491,6.50750,4.99853,2.58597,7.54726,8.25745,1.97265,7.02626,5.64364,5.72932,5.93637,4.53651,6.18608,3.21284,8.26440,13.21578,8.25027,7.51755,1.53979
ENSG00000090060	51.56371,49.00134,47.19530,51.30380,51.37578,55.37957,64.13575,35.69261,35.35160,34.34451,71.15069,58.35902,29.55688,40.64442,36.14657,37.37618,37.44468,28.93207,40.76858,35.04594,53.64988,64.16652,67.78132,75.84208,80.32406,56.93361,43.65336,53.43939,47.06383,55.67581,69.80117,32.82112,22.23136,29.48549,24.30038,57.71894,49.46903,23.92997,61.36180,77.40832,28.55259,66.12745,56.76283,46.11811,44.11177,45.37147,50.06733,34.56889,83.02936,65.26896,80.28760,60.88918,14.53618
ENSG00000229117	4766.18770,4562.79940,4140.23290,4365.68050,4477.70880,4732.04265,4792.49560,2053.43450,1867.37405,1366.54985,1761.10100,1735.64490,1796.05800,1894.40750,1490.39210,1957.14405,1873.78175,1237.98120,1748.09290,2060.85580,5674.58900,6659.20725,7524.67280,5769.29075,6487.51270,4804.64230,4070.62670,4990.75310,5165.10405,4438.64305,5773.41050,2043.06145,1387.66890,2947.03250,1958.56010,4469.58970,4550.83960,2718.63315,4847.54320,10002.50800,4202.99340,4749.04700,5427.41335,7286.95880,6868.81065,3765.90110,4789.75600,3613.47250,1769.66905,5000.29440,5571.64725,6118.86980,605.15120
